step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
79,1.2207e-05,0.01,0.001,11.3298,2000,4.20413,3.90058,3.54181,4.55944,503.062,486.562,1811.03,1751.62,13.4375,7.8125,1.81111e+06,133.906,157.899,700,700,0.176094,-2.87115e-05,0.0989179,0.182281,0.0833649,0.0797649,0.0357247,-0.0850351,0.00234088,0.892133,1.2768,2.39746,
80,6.10352e-06,0.01,0.001,10.9093,2000,4.33519,4.01514,3.64126,4.71126,502.625,485.125,1809.45,1746.45,15.375,8.75,1.86722e+06,135.723,158.971,700,700,0.165687,-0.000536704,0.209975,0.150507,-0.0594561,0.0848479,0.0335519,0.0603015,0.00182513,0.881587,1.52905,2.36025,
81,3.05176e-06,0.01,0.001,10.8438,2000,4.51626,4.18457,3.6894,4.9059,511.625,496.125,1841.85,1786.05,12.75,7.875,1.81735e+06,129.961,152.733,700,700,0.184312,0.0021015,0.174189,0.262704,0.0885137,0.0899995,0.0361188,-0.0864645,0.00178059,0.887299,1.18742,2.50343,
82,1.52588e-06,0.01,0.001,10.939,2000,4.39629,4.07553,3.59653,4.77187,516.938,500.875,1860.98,1803.15,13.625,7.4375,1.87428e+06,127.594,151.195,700,700,0.182313,0.000699159,0.246719,0.2171,-0.0296002,0.0879911,0.0404783,0.0301349,0.00255702,0.902761,1.28493,2.64289,
83,7.62939e-07,0.01,0.001,10.9648,2000,4.73214,4.34358,3.62895,5.19682,508.688,493,1831.28,1774.8,14,7.9375,1.80349e+06,131.615,153.191,700,700,0.1765,0.00177311,0.267482,0.27027,0.00277529,0.0785986,0.0410298,-0.00237429,0.00139788,0.900026,1.40199,1.70853,
84,3.8147e-07,0.01,0.001,10.6775,2000,4.60631,4.23917,3.55999,5.04467,505.938,489.625,1821.38,1762.65,14,8.3125,1.84921e+06,134.554,156.619,700,700,0.174813,0.00122194,0.254556,0.243669,-0.0108704,0.0808539,0.0419782,0.0118997,0.00186737,0.89936,1.35245,2.37935,
85,1.90735e-07,0.01,0.001,11.2198,2000,4.46534,4.11271,3.5615,4.88438,499.188,481.312,1797.08,1732.72,16.625,9.125,1.80318e+06,138.754,161.202,700,700,0.157531,-0.00129465,0.226729,0.120342,-0.10638,0.0920951,0.0415839,0.105946,0.00268767,0.894737,1.71573,2.43559,
86,1.90735e-07,0.01,0.001,11.0301,2000,4.23353,3.91368,3.55606,4.61157,484.75,466.125,1745.1,1678.05,15.8125,9.5,1.90372e+06,141.924,165.796,700,700,0.154,-0.00161822,0.0601098,0.0531399,-0.00694567,0.101003,0.0329245,0.0519804,0.00309382,0.88633,1.47898,2.53554,
87,9.53674e-08,0.01,0.001,11.6145,2000,4.08885,3.80114,3.47953,4.42519,482.875,467.188,1738.35,1681.88,11.5,7.375,1.92655e+06,144.109,169.616,700,700,0.176094,0.000444598,0.00895661,0.122932,0.114018,-0.195891,0.0379207,-0.0608669,0.00159302,0.879417,0.958281,2.56448,
88,4.76837e-08,0.01,0.001,10.9206,2000,4.44321,4.12062,3.66551,4.82091,514.062,495.188,1850.62,1782.67,16.4375,9.125,1.94243e+06,129.201,152.448,700,700,0.165406,-0.000669492,0.227401,0.147657,-0.0797395,0.0639637,0.0377055,0.0782488,0.00212938,0.878847,1.61808,2.49627,
89,2.38419e-08,0.01,0.001,11.06,2000,4.68674,4.35186,3.70907,5.07857,527.125,506.5,1897.65,1823.4,16.6875,9.5,1.75315e+06,122.336,144.877,700,700,0.169813,0.000602421,0.179994,0.193689,0.013696,0.0795036,-0.00692444,-0.010855,0.00228593,0.875572,1.59135,2.65606,
90,1.19209e-08,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
